PDB ID,-log(Kd/Ki),set
5v3y,6.72,general
6dge,6.72,general
6etj,6.72,general
6ht8,6.72,general
6hu1,6.72,general
6kdi,6.72,general
1jld,6.73,general
1o6h,6.73,general
1x7q,6.73,general
2cma,6.73,general
2q8s,6.73,general
4a51,6.73,general
4kby,6.73,general
4mx0,6.73,general
5aly,6.73,general
5gvm,6.73,general
5i8p,6.73,general
6oyz,6.73,general
1r5h,6.74,general
1tmb,6.74,general
2azc,6.74,general
2p3d,6.74,general
2pax,6.74,general
2uzd,6.74,general
2vex,6.74,general
2vj9,6.74,general
2wxf,6.74,general
2x9e,6.74,general
3anq,6.74,general
3fh8,6.74,general
3heg,6.74,general
3hng,6.74,general
3mv5,6.74,general
3n6k,6.74,general
3pdh,6.74,general
3pdq,6.74,general
3q6s,6.74,general
3r21,6.74,general
3s0n,6.74,general
3wav,6.74,general
3zm5,6.74,general
4bo6,6.74,general
4cy1,6.74,general
4hwr,6.74,general
4j0t,6.74,general
4lg6,6.74,general
4odn,6.74,general
4oyk,6.74,general
4p4e,6.74,general
4rxz,6.74,general
4wlb,6.74,general
4wmu,6.74,general
4ylk,6.74,general
4zpf,6.74,general
5fv7,6.74,general
5ih8,6.74,general
5u7m,6.74,general
5uzk,6.74,general
5wew,6.74,general
5x73,6.74,general
5xsu,6.74,general
5yr5,6.74,general
5yu9,6.74,general
5zyk,6.74,general
6ai9,6.74,general
6bgv,6.74,general
6di1,6.74,general
6htz,6.74,general
6md7,6.74,general
6oko,6.74,general
6uim,6.74,general
1cx9,6.75,general
1h5u,6.75,general
3ekq,6.75,general
4ci2,6.75,general
6fa5,6.75,general
6fac,6.75,general
1rw8,6.76,general
1w22,6.76,general
3ard,6.76,general
4b4g,6.76,general
4dce,6.76,general
4fn5,6.76,general
4hlc,6.76,general
4jg0,6.76,general
4jzf,6.76,general
5jmw,6.76,general
5klt,6.76,general
5nr8,6.76,general
5q0u,6.76,general
6e7x,6.76,general
1bkj,6.77,general
1bzh,6.77,general
1hk2,6.77,general
1mqd,6.77,general
1ms7,6.77,general
1o3k,6.77,general
1y19,6.77,general
2c1a,6.77,general
2hyy,6.77,general
2jdt,6.77,general
2piz,6.77,general
2rvn,6.77,general
2vo7,6.77,general
2w10,6.77,general
2x2m,6.77,general
2xb9,6.77,general
3evf,6.77,general
3gjt,6.77,general
3ine,6.77,general
3zcz,6.77,general
4gj7,6.77,general
4hlm,6.77,general
4i10,6.77,general
4j8t,6.77,general
4nzo,6.77,general
4p4f,6.77,general
4x63,6.77,general
4zup,6.77,general
5c26,6.77,general
5ecv,6.77,general
5eue,6.77,general
5htb,6.77,general
5jrq,6.77,general
5khi,6.77,general
5mi5,6.77,general
5ngs,6.77,general
5nvz,6.77,general
5ugh,6.77,general
6h0u,6.77,general
6mhb,6.77,general
3fal,6.78,general
3kyf,6.78,general
3l9l,6.78,general
4hnp,6.78,general
4kqo,6.78,general
4ui5,6.78,general
4wy7,6.78,general
5ahu,6.78,general
5gvp,6.78,general
5mte,6.78,general
5uzj,6.78,general
6cho,6.78,general
6e3s,6.78,general
6ega,6.78,general
6ohu,6.78,general
4i9s,6.79,general
4l31,6.79,general
4wkv,6.79,general
4xnv,6.79,general
5dy5,6.79,general
5nrf,6.79,general
5uga,6.79,general
5ugb,6.79,general
1bl6,6.8,general
1mkd,6.8,general
1okx,6.8,general
1ttv,6.8,general
1ung,6.8,general
1y2e,6.8,general
2ai8,6.8,general
2i0v,6.8,general
2n3k,6.8,general
2xm8,6.8,general
2xnm,6.8,general
2xu3,6.8,general
3c4c,6.8,general
3d94,6.8,general
3fui,6.8,general
3fv8,6.8,general
3ihz,6.8,general
3kc3,6.8,general
3mbp,6.8,general
3qcq,6.8,general
3qn7,6.8,general
3sdk,6.8,general
3t03,6.8,general
3uib,6.8,general
3uvk,6.8,general
3zke,6.8,general
3zrl,6.8,general
4aro,6.8,general
4er4,6.8,general
4g2f,6.8,general
4j0a,6.8,general
4l7f,6.8,general
4lkg,6.8,general
4qo9,6.8,general
4u0s,6.8,general
4wno,6.8,general
4xt9,6.8,general
4yoz,6.8,general
5a83,6.8,general
5acb,6.8,general
5c83,6.8,general
5elv,6.8,general
5fqt,6.8,general
5l72,6.8,general
5vlh,6.8,general
5wae,6.8,general
5y8c,6.8,general
6ajj,6.8,general
6bsm,6.8,general
6cve,6.8,general
6dtn,6.8,general
6efk,6.8,general
6ej4,6.8,general
6eo9,6.8,general
6fvl,6.8,general
6htp,6.8,general
6npv,6.8,general
6qm7,6.8,general
6rn6,6.8,general
2f3e,6.81,general
3bc3,6.81,general
3mo0,6.81,general
4ci3,6.81,general
4eqf,6.81,general
4m48,6.81,general
5cnm,6.81,general
5etx,6.81,general
5vo2,6.81,general
5wlt,6.81,general
6cd5,6.81,general
6h50,6.81,general
6pyd,6.81,general
1db5,6.82,general
1fsy,6.82,general
1hgt,6.82,general
1n7t,6.82,general
1nnu,6.82,general
1o37,6.82,general
1pmv,6.82,general
1s9t,6.82,general
1tr7,6.82,general
1xh7,6.82,general
2ath,6.82,general
2d41,6.82,general
2etk,6.82,general
2etr,6.82,general
2g97,6.82,general
2jk9,6.82,general
2mwy,6.82,general
2r9s,6.82,general
2v5a,6.82,general
2wk2,6.82,general
2y1d,6.82,general
2ydi,6.82,general
3cqu,6.82,general
3dnj,6.82,general
3ipe,6.82,general
3kb3,6.82,general
3n5e,6.82,general
3ncg,6.82,general
3qbh,6.82,general
3s9t,6.82,general
3t5i,6.82,general
3tdz,6.82,general
3ufl,6.82,general
3uix,6.82,general
3vf8,6.82,general
3wzp,6.82,general
4c8r,6.82,general
4cku,6.82,general
4gkc,6.82,general
4gy5,6.82,general
4h4d,6.82,general
4lm5,6.82,general
4n3r,6.82,general
4oew,6.82,general
4ow0,6.82,general
4w9s,6.82,general
5aku,6.82,general
5dt2,6.82,general
5eud,6.82,general
5he0,6.82,general
5htc,6.82,general
5hyq,6.82,general
5j75,6.82,general
5jc1,6.82,general
5kr8,6.82,general
5m34,6.82,general
5m6h,6.82,general
5mwa,6.82,general
5nf5,6.82,general
5qc4,6.82,general
5tjx,6.82,general
5w8i,6.82,general
5w9g,6.82,general
5wev,6.82,general
5ylv,6.82,general
6apz,6.82,general
6bgy,6.82,general
6fzf,6.82,general
6gvi,6.82,general
6pya,6.82,general
6q4q,6.82,general
1htf,6.83,general
1tze,6.83,general
2gnh,6.83,general
3deh,6.83,general
3e6v,6.83,general
3kvx,6.83,general
3zo4,6.83,general
4bcq,6.83,general
4o91,6.83,general
4u91,6.83,general
6hb7,6.83,general
6hmr,6.83,general
6qfw,6.83,general
6qg7,6.83,general
1me4,6.84,general
2hxq,6.84,general
3du8,6.84,general
3lco,6.84,general
3qio,6.84,general
4l0s,6.84,general
4l32,6.84,general
4pul,6.84,general
5cnj,6.84,general
5ezz,6.84,general
5ku6,6.84,general
5mae,6.84,general
5mi3,6.84,general
5uis,6.84,general
6ep9,6.84,general
6fr0,6.84,general
6fyp,6.84,general
6p3p,6.84,general
6q9q,6.84,general
6rrm,6.84,general
1bap,6.85,general
1h3b,6.85,general
1rv1,6.85,general
1sqc,6.85,general
1tvo,6.85,general
1yw2,6.85,general
2axi,6.85,general
2cbr,6.85,general
2fjm,6.85,general
2iw6,6.85,general
2vgp,6.85,general
2vto,6.85,general
2vtq,6.85,general
2yc3,6.85,general
3emh,6.85,general
3f5p,6.85,general
3g42,6.85,general
3h3c,6.85,general
3iet,6.85,general
3pz3,6.85,general
3qo2,6.85,general
3rul,6.85,general
3voz,6.85,general
3wcg,6.85,general
4b8p,6.85,general
4d85,6.85,general
4g16,6.85,general
4gye,6.85,general
4hki,6.85,general
4nzm,6.85,general
4ool,6.85,general
4qtn,6.85,general
4tkg,6.85,general
4w9q,6.85,general
4x9w,6.85,general
4ybm,6.85,general
5d7c,6.85,general
5div,6.85,general
5g1c,6.85,general
5ovf,6.85,general
5teg,6.85,general
5tz3,6.85,general
5y6f,6.85,general
6eox,6.85,general
6fqo,6.85,general
6i0c,6.85,general
6iam,6.85,general
6iiv,6.85,general
6m95,6.85,general
6q7w,6.85,general
2vd1,6.86,general
5f3e,6.86,general
5mzg,6.86,general
5y3o,6.86,general
6ee3,6.86,general
6hmp,6.86,general
6n5f,6.86,general
3c94,6.87,general
3mo5,6.87,general
3qin,6.87,general
4x1s,6.87,general
6cis,6.87,general
6h51,6.87,general
1i3z,6.88,general
2c6n,6.88,general
3u3u,6.88,general
4j4n,6.88,general
4k43,6.88,general
4n4s,6.88,general
4ui3,6.88,general
4uvc,6.88,general
4wvl,6.88,general
5tci,6.88,general
5w2p,6.88,general
5w2q,6.88,general
5xgl,6.88,general
6h4x,6.88,general
6tyz,6.88,general
1qhr,6.89,general
1v0p,6.89,general
1vr1,6.89,general
1wqv,6.89,general
2gvz,6.89,general
2iu0,6.89,general
2jnp,6.89,general
2wks,6.89,general
2x38,6.89,general
2xu5,6.89,general
2y57,6.89,general
2yiu,6.89,general
2ym7,6.89,general
2yol,6.89,general
3f0r,6.89,general
3fvg,6.89,general
3fxz,6.89,general
3hu1,6.89,general
3kvw,6.89,general
3ljt,6.89,general
3psl,6.89,general
3py0,6.89,general
3py1,6.89,general
3qip,6.89,general
3rak,6.89,general
3tib,6.89,general
3vsw,6.89,general
3zrk,6.89,general
3zrm,6.89,general
4al4,6.89,general
4awk,6.89,general
4bo4,6.89,general
4dvf,6.89,general
4hn2,6.89,general
4ks5,6.89,general
4o76,6.89,general
4op1,6.89,general
4yik,6.89,general
4yw7,6.89,general
4zuq,6.89,general
5ee8,6.89,general
5ewj,6.89,general
5f67,6.89,general
5h4j,6.89,general
5he2,6.89,general
5hfu,6.89,general
5j5r,6.89,general
5jic,6.89,general
5kj0,6.89,general
5l2m,6.89,general
5tyi,6.89,general
5x9p,6.89,general
5yg2,6.89,general
6h4o,6.89,general
6hcw,6.89,general
6q6m,6.89,general
2hwo,6.9,general
2p3g,6.9,general
2w6n,6.9,general
3a2c,6.9,general
3dy6,6.9,general
3qo3,6.9,general
4fz6,6.9,general
4j4o,6.9,general
4rh5,6.9,general
4vgc,6.9,general
5f3g,6.9,general
5w6i,6.9,general
6q73,6.9,general
2hha,6.91,general
2ito,6.91,general
3evc,6.91,general
3kbz,6.91,general
3wde,6.91,general
4jx7,6.91,general
5can,6.91,general
5nra,6.91,general
5tq6,6.91,general
6by8,6.91,general
6g3c,6.91,general
6hu0,6.91,general
6u8l,6.91,general
1a37,6.92,general
1b39,6.92,general
1d4w,6.92,general
1jbd,6.92,general
1m9n,6.92,general
1o2k,6.92,general
1o4a,6.92,general
1ph0,6.92,general
1vj5,6.92,general
2a3x,6.92,general
2foy,6.92,general
2g78,6.92,general
2g79,6.92,general
2o9j,6.92,general
2oa0,6.92,general
2uzb,6.92,general
2xcn,6.92,general
3bu8,6.92,general
3ccn,6.92,general
3cwe,6.92,general
3e7o,6.92,general
3ej1,6.92,general
3ipx,6.92,general
3jpv,6.92,general
3kl8,6.92,general
3lok,6.92,general
3lp1,6.92,general
3lpj,6.92,general
3r04,6.92,general
3r0i,6.92,general
3rz9,6.92,general
3u6w,6.92,general
3wdz,6.92,general
3wfg,6.92,general
4bfy,6.92,general
4bo8,6.92,general
4gsy,6.92,general
4i47,6.92,general
4imz,6.92,general
4jg7,6.92,general
4k10,6.92,general
4na4,6.92,general
4pgd,6.92,general
4po0,6.92,general
4pz5,6.92,general
4tn2,6.92,general
4u0e,6.92,general
4wm9,6.92,general
4wwp,6.92,general
4yll,6.92,general
5ci7,6.92,general
5f2f,6.92,general
5gn6,6.92,general
5i58,6.92,general
5jbi,6.92,general
5kkr,6.92,general
5km5,6.92,general
5lz9,6.92,general
5m3b,6.92,general
5q1e,6.92,general
6bsk,6.92,general
6d4t,6.92,general
6drg,6.92,general
6oip,6.92,general
6qmt,6.92,general
6r8q,6.92,general
6uhv,6.92,general
1oeb,6.93,general
3bh9,6.93,general
3svj,6.93,general
4e93,6.93,general
4y67,6.93,general
2z7h,6.94,general
3rwi,6.94,general
3svv,6.94,general
4l34,6.94,general
4nru,6.94,general
4og7,6.94,general
4pkb,6.94,general
4w4v,6.94,general
4wk2,6.94,general
5knj,6.94,general
5yjy,6.94,general
6hsz,6.94,general
1kmv,6.95,general
2hiz,6.95,general
2igy,6.95,general
3dct,6.95,general
3ho2,6.95,general
3luo,6.95,general
4i9r,6.95,general
4odl,6.95,general
4qir,6.95,general
4qw4,6.95,general
4wyo,6.95,general
5am4,6.95,general
5h0g,6.95,general
5i59,6.95,general
6b1c,6.95,general
1bm2,6.96,general
1d3v,6.96,general
1ent,6.96,general
1gj8,6.96,general
1gux,6.96,general
1juj,6.96,general
1mto,6.96,general
1n3w,6.96,general
1r58,6.96,general
1u0h,6.96,general
2anl,6.96,general
2cng,6.96,general
2e93,6.96,general
2ieh,6.96,general
2ojf,6.96,general
2xwd,6.96,general
3bjc,6.96,general
3cth,6.96,general
3jzq,6.96,general
3lp0,6.96,general
3lq5,6.96,general
3p78,6.96,general
3qtf,6.96,general
3r5j,6.96,general
3tv4,6.96,general
4dai,6.96,general
4pzw,6.96,general
5fat,6.96,general
5gso,6.96,general
5i8b,6.96,general
5icx,6.96,general
5j5t,6.96,general
5j71,6.96,general
5l13,6.96,general
5lh4,6.96,general
5m63,6.96,general
5mhq,6.96,general
5ncq,6.96,general
5qcm,6.96,general
5t31,6.96,general
5v35,6.96,general
5vtb,6.96,general
5wdj,6.96,general
5yfz,6.96,general
6apv,6.96,general
6bl1,6.96,general
6bnl,6.96,general
6ft9,6.96,general
6pii,6.96,general
2k0g,6.97,general
3hy7,6.97,general
3r7q,6.97,general
4li6,6.97,general
5ul5,6.97,general
5usz,6.97,general
6c5t,6.97,general
6h4w,6.97,general
6u26,6.97,general
1biw,6.98,general
2fme,6.98,general
2w54,6.98,general
4av0,6.98,general
4ckr,6.98,general
4oc4,6.98,general
5ajw,6.98,general
5gn5,6.98,general
5j3v,6.98,general
5vgi,6.98,general
5vs6,6.98,general
6oyh,6.98,general
2iw8,6.99,general
2y6s,6.99,general
3l6f,6.99,general
3t2v,6.99,general
4aza,6.99,general
4es0,6.99,general
4fbe,6.99,general
4w4x,6.99,general
5xpn,6.99,general
6b3e,6.99,general
6bnk,6.99,general
6h4p,6.99,general
6nji,6.99,general
1ch8,7.0,general
1iep,7.0,general
1is0,7.0,general
1kc5,7.0,general
1kcs,7.0,general
1lf3,7.0,general
1m74,7.0,general
1oth,7.0,general
1pqc,7.0,general
1tyr,7.0,general
1unh,7.0,general
1vru,7.0,general
1vyj,7.0,general
1yvf,7.0,general
2a2g,7.0,general
2buc,7.0,general
2gm1,7.0,general
2gvd,7.0,general
2p0d,7.0,general
2qc6,7.0,general
2r3k,7.0,general
2r3l,7.0,general
2rjp,7.0,general
2veu,7.0,general
2z7i,7.0,general
2zu5,7.0,general
3db8,7.0,general
3di6,7.0,general
3dux,7.0,general
3fsm,7.0,general
3g15,7.0,general
3g2t,7.0,general
3hd3,7.0,general
3hzy,7.0,general
3kx1,7.0,general
3l38,7.0,general
3l8s,7.0,general
3m2u,7.0,general
3mb6,7.0,general
3pix,7.0,general
3poa,7.0,general
3qaq,7.0,general
3qj9,7.0,general
3ral,7.0,general
3rse,7.0,general
3u9n,7.0,general
3uvo,7.0,general
3zya,7.0,general
4a7j,7.0,general
4ayr,7.0,general
4bo7,7.0,general
4bxu,7.0,general
4fhi,7.0,general
4gs8,7.0,general
4i7d,7.0,general
4i7f,7.0,general
4idt,7.0,general
4kom,7.0,general
4ncm,7.0,general
4oel,7.0,general
4r3c,7.0,general
4rfy,7.0,general
4tsz,7.0,general
4uco,7.0,general
4wq3,7.0,general
4x0f,7.0,general
4ybt,7.0,general
4ymj,7.0,general
4yve,7.0,general
4zlz,7.0,general
4zz0,7.0,general
5ei6,7.0,general
5g22,7.0,general
5gvk,7.0,general
5ieo,7.0,general
5iep,7.0,general
5jyp,7.0,general
5kbq,7.0,general
5mev,7.0,general
5usq,7.0,general
5wg4,7.0,general
5wzu,7.0,general
5y6g,7.0,general
6afl,7.0,general
6ct7,7.0,general
6d59,7.0,general
6eo8,7.0,general
6f94,7.0,general
6h4t,7.0,general
6hdq,7.0,general
6n5g,7.0,general
6pgp,7.0,general
6ql3,7.0,general
6qrd,7.0,general
6rj2,7.0,general
1u32,7.01,general
1x8b,7.01,general
2b8v,7.01,general
2zmd,7.01,general
3atw,7.01,general
3eou,7.01,general
4d8e,7.01,general
4mq2,7.01,general
4ux4,7.01,general
5byy,7.01,general
5d29,7.01,general
5zr3,7.01,general
6hti,7.01,general
2b55,7.02,general
2btr,7.02,general
2yj9,7.02,general
2yjb,7.02,general
3hv5,7.02,general
3nzc,7.02,general
3r92,7.02,general
3w0l,7.02,general
4bfd,7.02,general
4dum,7.02,general
4mw9,7.02,general
5bns,7.02,general
5f4r,7.02,general
5f4u,7.02,general
6p3u,7.02,general
1wtg,7.03,general
3dsu,7.03,general
3eyf,7.03,general
3fxv,7.03,general
3gnv,7.03,general
3hyg,7.03,general
3ohf,7.03,general
4ajo,7.03,general
4fxz,7.03,general
4jpc,7.03,general
4rj3,7.03,general
5ai5,7.03,general
5ap3,7.03,general
5g2n,7.03,general
6b2c,7.03,general
6h4r,7.03,general
6hsk,7.03,general
6st3,7.03,general
1gnj,7.04,general
1nyx,7.04,general
2aov,7.04,general
2wti,7.04,general
3bgp,7.04,general
3mtw,7.04,general
3oqf,7.04,general
3r91,7.04,general
3shy,7.04,general
3t0t,7.04,general
3vfj,7.04,general
3wi2,7.04,general
3ws9,7.04,general
4lnw,7.04,general
4n6y,7.04,general
4tpt,7.04,general
4yxo,7.04,general
5ddc,7.04,general
5lgp,7.04,general
5q13,7.04,general
6ezh,7.04,general
6hmt,7.04,general
6joe,7.04,general
1ci7,7.05,general
1g7p,7.05,general
1nox,7.05,general
2bub,7.05,general
2fts,7.05,general
2g1y,7.05,general
2h03,7.05,general
2vwy,7.05,general
2wxo,7.05,general
3q4k,7.05,general
3sfh,7.05,general
3v7s,7.05,general
3wch,7.05,general
3zhz,7.05,general
4bhi,7.05,general
4e3h,7.05,general
4eny,7.05,general
4gjc,7.05,general
4hg7,7.05,general
4j1p,7.05,general
4mwy,7.05,general
4qzs,7.05,general
4zsh,7.05,general
5bui,7.05,general
5fd2,7.05,general
5gn9,7.05,general
5gvn,7.05,general
5lgq,7.05,general
5m5q,7.05,general
5ux4,7.05,general
5ygi,7.05,general
5ykp,7.05,general
6f5h,7.05,general
6h41,7.05,general
6i3s,7.05,general
6nfi,7.05,general
6oim,7.05,general
1bwn,7.06,general
2duv,7.06,general
2eep,7.06,general
2q8g,7.06,general
2zsc,7.06,general
3fh5,7.06,general
3k3h,7.06,general
3s3n,7.06,general
4dxg,7.06,general
4erz,7.06,general
4j3e,7.06,general
4lxm,7.06,general
4mro,7.06,general
4ui6,7.06,general
5a6h,7.06,general
5ezx,7.06,general
5lgs,7.06,general
5ur6,7.06,general
6nm4,7.06,general
1zsh,7.07,general
2aei,7.07,general
2ate,7.07,general
2oc4,7.07,general
2oji,7.07,general
2wd3,7.07,general
3u7k,7.07,general
4aom,7.07,general
4bb2,7.07,general
4ju3,7.07,general
4jve,7.07,general
4nud,7.07,general
4oc6,7.07,general
4po7,7.07,general
4qkx,7.07,general
4qmw,7.07,general
4wmy,7.07,general
5ak5,7.07,general
5akl,7.07,general
5alh,7.07,general
5ali,7.07,general
5alp,7.07,general
5alr,7.07,general
5gs4,7.07,general
5zyi,7.07,general
6f8j,7.07,general
6r8r,7.07,general
1ga9,7.08,general
2ogz,7.08,general
2w06,7.08,general
3k3a,7.08,general
3rkz,7.08,general
3ty0,7.08,general
4daw,7.08,general
4gdy,7.08,general
4u6y,7.08,general
4v25,7.08,general
4wag,7.08,general
4yw6,7.08,general
5dd0,7.08,general
5t1s,7.08,general
5xpo,7.08,general
6hwv,7.08,general
6moa,7.08,general
6msa,7.08,general
2of4,7.09,general
2wd1,7.09,general
3er3,7.09,general
3fqk,7.09,general
3gol,7.09,general
3wf5,7.09,general
4awp,7.09,general
4jkt,7.09,general
5ddb,7.09,general
5lgr,7.09,general
5lqq,7.09,general
5nme,7.09,general
5npb,7.09,general
1bmm,7.1,general
1iau,7.1,general
1j81,7.1,general
1lhg,7.1,general
1o6r,7.1,general
1t4e,7.1,general
1vrt,7.1,general
2b1z,7.1,general
2e95,7.1,general
2ewp,7.1,general
2fou,7.1,general
2fq6,7.1,general
2iku,7.1,general
2il2,7.1,general
2pe0,7.1,general
2uvm,7.1,general
2vle,7.1,general
2x6w,7.1,general
2xx4,7.1,general
2y34,7.1,general
2y6d,7.1,general
2yig,7.1,general
3ouh,7.1,general
3p55,7.1,general
3s7l,7.1,general
3tfv,7.1,general
3uo9,7.1,general
3w55,7.1,general
3zo2,7.1,general
4aof,7.1,general
4b1c,7.1,general
4bbh,7.1,general
4bo5,7.1,general
4crd,7.1,general
4f7n,7.1,general
4hy9,7.1,general
4piq,7.1,general
4qjr,7.1,general
4rad,7.1,general
4ryc,7.1,general
4tyo,7.1,general
4zx8,7.1,general
5da3,7.1,general
5dw1,7.1,general
5eec,7.1,general
5f3i,7.1,general
5law,7.1,general
5n2f,7.1,general
5t27,7.1,general
5v86,7.1,general
5y3n,7.1,general
5ypo,7.1,general
6b5j,7.1,general
6bfx,7.1,general
6bo6,7.1,general
6hm7,7.1,general
6qfe,7.1,general
6qfq,7.1,general
6skc,7.1,general
6uil,7.1,general
2gmx,7.11,general
3e64,7.11,general
3u15,7.11,general
3v2w,7.11,general
4acx,7.11,general
4dpi,7.11,general
4h1m,7.11,general
4ia0,7.11,general
4j0z,7.11,general
4o10,7.11,general
4obo,7.11,general
4xe1,7.11,general
5djv,7.11,general
5k4j,7.11,general
5mi7,7.11,general
5mqy,7.11,general
5t1w,7.11,general
5vm6,7.11,general
5vrl,7.11,general
5wgd,7.11,general
5x4q,7.11,general
6axl,7.11,general
6h4y,7.11,general
6hgx,7.11,general
6ic7,7.11,general
1gwq,7.12,general
2wey,7.12,general
3bcn,7.12,general
3d2t,7.12,general
3dbs,7.12,general
3fe7,7.12,general
3kej,7.12,general
3nzs,7.12,general
3p5k,7.12,general
3w32,7.12,general
4bzs,7.12,general
4caf,7.12,general
4erq,7.12,general
4k9h,7.12,general
4mgv,7.12,general
4mwx,7.12,general
4ng9,7.12,general
4r5n,7.12,general
4rj6,7.12,general
4xjs,7.12,general
4yps,7.12,general
5agt,7.12,general
5bs0,7.12,general
5k0j,7.12,general
5nin,7.12,general
5umz,7.12,general
5v7w,7.12,general
5wir,7.12,general
5xii,7.12,general
6cgp,7.12,general
6cz4,7.12,general
6hth,7.12,general
1o39,7.13,general
1o3b,7.13,general
1o3c,7.13,general
3f81,7.13,general
3gcv,7.13,general
3rtn,7.13,general
3v5g,7.13,general
4d1y,7.13,general
4jsc,7.13,general
4pte,7.13,general
4r5w,7.13,general
4wk7,7.13,general
5hpm,7.13,general
5o8t,7.13,general
6qed,7.13,general
6qxs,7.13,general
1rxp,7.14,general
1xuc,7.14,general
2hwp,7.14,general
2viw,7.14,general
2wou,7.14,general
3ddp,7.14,general
3f3v,7.14,general
4afe,7.14,general
4c1e,7.14,general
4fgx,7.14,general
4hct,7.14,general
4prj,7.14,general
5d10,7.14,general
5i2z,7.14,general
5q1f,7.14,general
5u7o,7.14,general
5uir,7.14,general
5ur5,7.14,general
6g2n,7.14,general
6h3q,7.14,general
6huq,7.14,general
6uf0,7.14,general
1dm2,7.15,general
1nzl,7.15,general
1z4u,7.15,general
2bba,7.15,general
2bxu,7.15,general
2fci,7.15,general
2hmh,7.15,general
2hzi,7.15,general
2ovq,7.15,general
2p8h,7.15,general
2r3n,7.15,general
2wfj,7.15,general
3c49,7.15,general
3ff6,7.15,general
3h9o,7.15,general
3hp5,7.15,general
3o86,7.15,general
3oki,7.15,general
3qtu,7.15,general
3qtx,7.15,general
3rpv,7.15,general
3rt6,7.15,general
3tv8,7.15,general
3uli,7.15,general
3ur0,7.15,general
4a9t,7.15,general
4btw,7.15,general
4eej,7.15,general
4fr3,7.15,general
4gs6,7.15,general
4jfz,7.15,general
4l10,7.15,general
4lwe,7.15,general
4no8,7.15,general
4pct,7.15,general
4prg,7.15,general
4qp9,7.15,general
4ran,7.15,general
4y6m,7.15,general
5al5,7.15,general
5ct7,7.15,general
5enm,7.15,general
5fi2,7.15,general
5ijp,7.15,general
5kzp,7.15,general
5mts,7.15,general
5nqr,7.15,general
5w4v,7.15,general
5xih,7.15,general
6afr,7.15,general
6f3e,7.15,general
6fgy,7.15,general
6jn6,7.15,general
6pys,7.15,general
6qsz,7.15,general
6qyp,7.15,general
6rr0,7.15,general
6sfk,7.15,general
1epp,7.16,general
1oi9,7.16,general
1xuo,7.16,general
2wuu,7.16,general
2xe4,7.16,general
2ycr,7.16,general
3ewh,7.16,general
4ajn,7.16,general
4bg6,7.16,general
4fc0,7.16,general
4hvi,7.16,general
4qgf,7.16,general
4y6p,7.16,general
5t1u,7.16,general
5ukj,7.16,general
6awp,7.16,general
6ay5,7.16,general
6c5j,7.16,general
6c5k,7.16,general
6do5,7.16,general
6f3g,7.16,general
1p02,7.17,general
1rs4,7.17,general
2a8h,7.17,general
2bdf,7.17,general
2evo,7.17,general
2jk7,7.17,general
2o22,7.17,general
2p2h,7.17,general
3rl3,7.17,general
3s2p,7.17,general
3zpq,7.17,general
4e1n,7.17,general
4i06,7.17,general
4l0b,7.17,general
4nks,7.17,general
4zur,7.17,general
4zyw,7.17,general
4zyz,7.17,general
5aep,7.17,general
5gtr,7.17,general
5h9p,7.17,general
5jmp,7.17,general
5q18,7.17,general
5tks,7.17,general
5yjo,7.17,general
6dcz,7.17,general
6eg9,7.17,general
6h52,7.17,general
6hhh,7.17,general
6ijh,7.17,general
6mdb,7.17,general
6npt,7.17,general
6pvx,7.17,general
2a4g,7.18,general
2a4q,7.18,general
2r4b,7.18,general
3bl9,7.18,general
